r_over_a,exact,L_2,L_4,L_8,L_16,L_32
0.41246492985971944,0.6549766278120926,0.3059643848708854,0.8937081965982794,0.7846426377178963,0.7028203992969526,0.6635778538216871
0.4143887775551102,0.6516441402064599,0.2973971038754515,0.8961834568233009,0.7869404818864232,0.7034535581004522,0.6616776420342751
0.416312625250501,0.6483183817956201,0.28878995574596233,0.8987737244808327,0.7894587887195291,0.7044002709094799,0.6600140658784479
0.4182364729458918,0.644999423738941,0.2801429404824177,0.9014804409499213,0.7922045672583009,0.7056826646877283,0.6586227331533008
0.42016032064128256,0.6416873355829676,0.27145605808481776,0.9043050542858835,0.7951850115652245,0.7073243298588895,0.6575445334318972
0.42208416833667334,0.6383821852810442,0.26272930855316257,0.907249019220308,0.798407504711948,0.7093504096875591,0.6568263927097787
0.4240080160320641,0.6350840392128674,0.253962691887452,0.9103137971610533,0.8018796228286015,0.7117876946275992,0.656522131466076
0.4259318637274549,0.6317929622039644,0.24515620808768612,0.9135008561922495,0.8056091392152731,0.7146647218873983,0.6566934397148642
0.4278557114228457,0.6285090175450931,0.23630985715386477,0.9168116710742964,0.8096040285162349,0.7180118804726214,0.6574109843297485
0.42977955911823645,0.6252322670115579,0.22742363908598828,0.920247723243866,0.8138724709575273,0.7218615219787056,0.6587556658346826
0.43170340681362723,0.6219627708824403,0.21849755388405634,0.9238105008139001,0.8184228566484959,0.7262480774174125,0.6608200439919297
0.433627254509018,0.6187005879597347,0.20953160154806905,0.9275014985736114,0.8232637899478963,0.7312081803743525,0.6637099539099767
0.4355511022044088,0.6154457755873919,0.2005257820780264,0.9313222179884838,0.8284040938951724,0.7367807968074078,0.667546337068718
0.43747494989979957,0.6121983896702585,0.19148009547392864,0.9352741672002719,0.8338528147075209,0.7430073618095672,0.6724673146483078
0.43939879759519035,0.6089584846929188,0.1823945417357753,0.9393588610270004,0.8396192263433551,0.7499319236737497,0.6786305338869029
0.44132264529058113,0.605726113738424,0.1732691208635666,0.9435778209629657,0.8457128351327907,0.7576012956118283,0.6862158219201933
0.4432464929859719,0.6025013285069161,0.16410383285730257,0.9479325751787345,0.8521433844757678,0.7660652154952297,0.6954281857152323
